547	2668	8
21530	3353	1
644	1399	10
2689	6145	1
161	5751	13
103	5375	28
14	5212	5
19346	4105	14
103	7739	5
124	6406	5
150	654	7
14	2266	22
36420	8491	18
2160	1824	10
102	4372	14
3774	9274	8
132	6043	5
13	1873	8
359	7509	4
603	7840	0
34479	3494	4
102	5502	6
16041	6117	21
780	9029	21
18185	1231	6
26894	8032	0
141	2237	8
5396	8749	18
177	1556	10
101	6071	1
18905	5371	14
37166	8798	15
104	6203	19
11045	9819	11
85	9946	7
23318	570	8
131	9753	12
229	9827	1
1415	7711	14
13816	2661	8
26747	3006	3
24017	2647	1
185	6631	18
26756	7947	0
37464	3352	4
24913	3432	17
218	9245	13
143	4730	4
144	6033	22
14	8946	30
4180	6482	14
28163	7043	2
10252	8274	4
102	1141	12
203	4354	15
180	7927	2
12	5808	13
14	7611	20
124	5834	10
111	2922	14
14	4273	15
2	4077	5
349	8195	4
2	1228	0
16	7422	10
125	1132	2
110	7107	10
27005	8701	22
395	4177	27
102	849	2
20230	9016	1
1776	663	18
9335	9105	7
107	3309	25
12	8754	14
113	4851	2
4651	2793	1
57	5036	10
202	4006	3
14	7925	18
35164	7595	18
103	3357	3
2	9419	9
14	6681	12
23883	5724	10
105	9661	5
104	5759	14
121	2371	22
1186	7434	0
13308	8414	2
110	1574	19
16	9918	2
101	7090	10
22714	6560	3
28174	5964	22
2512	1871	9
124	2436	9
14	2516	18
15000	297	14
4582	9393	11
189	608	0
32283	6485	8
6376	9570	15
26735	8240	17
3593	2740	7
1180	5910	19
8319	4842	4
294	3748	5
106	3136	7
127	298	14
445	5040	19
4610	1186	19
1909	2482	2
2	3108	1
156	2127	2
141	7066	26
141	8540	4
1560	1036	34
167	483	9
102	4921	2
5557	5168	35
235	7668	19
23846	8250	3
226	3074	28
107	486	22
120	8526	14
604	7401	10
101	6289	2
2632	680	15
104	8848	3
7905	7293	1
131	1567	17
138	6825	11
429	9081	0
16	9142	20
30491	3404	2
206	4711	1
470	6484	16
146	8746	23
101	8214	10
949	4680	28
1	9792	21
16303	249	11
192	4660	0
102	7259	9
12	9684	30
1883	1924	6
3072	7404	11
388	3661	14
2794	6077	17
144	5971	8
515	6526	14
723	6779	16
7996	5130	5
2375	4916	8
123	7584	20
513	1574	16
22325	2447	9
1778	341	16
4587	9533	12
119	8918	4
114	7538	13
126	7114	3
1523	2143	3
1036	2535	10
123	993	7
2496	5872	7
3814	116	9
14	897	34
14	156	19
103	9855	7
102	2270	3
108	2125	19
112	3781	20
148	8558	3
1663	9313	8
147	8353	3
29055	893	5
23054	7010	0
12	1336	15
160	9306	8
8870	2478	9
132	283	17
1564	6131	12
121	5612	3
665	846	0
33333	6064	24
13129	9747	14
104	4504	10
6429	3271	20
3117	1317	0
112	8546	8
9956	8212	20
16	5020	1
3559	4729	5
131	4213	9
156	4684	11
13	7708	7
152	7235	16
111	9580	6
101	8667	4
200	2638	11
14	7900	20
108	1061	22
577	309	7
1917	4586	8
180	5397	13
155	7879	10
159	6576	4
30542	7803	9
140	1010	25
59	7560	4
5332	7677	5
101	2256	4
12	1813	3
108	6217	9
123	3271	4
276	5890	14
107	3531	15
105	9245	5
2550	6724	10
14	5974	11
14	8346	14
252	6366	7
185	646	5
34269	6288	7
707	6795	28
118	3098	14
4616	2588	5
1294	3	26
32040	4141	8
146	8160	21
14	8923	24
145	1083	20
11903	3070	8
14	2902	14
130	2172	13
601	3159	6
104	6739	3
297	9478	17
31071	1741	10
8021	1793	13
230	2010	9
103	1371	6
12	2365	4
605	8747	8
37535	375	16
480	5168	40
130	2692	32
1596	3216	22
341	1264	21
111	6728	2
3304	2488	25
135	1160	11
857	8462	19
112	1259	1
13697	2448	5
103	5427	6
1434	1176	2
103	9521	1
1562	5648	11
14	8020	6
14	3800	14
4132	5760	11
27321	534	11
151	9922	28
500	5396	4
292	7221	10
121	9889	22
1683	3355	35
1666	1939	4
102	5172	10
8057	8256	20
3674	5808	28
119	7128	10
515	7195	22
14	7571	6
14	1854	11
57	3497	17
698	7607	8
183	2636	4
3844	727	12
114	4116	12
14756	7501	13
4845	9475	9
140	91	6
1232	3091	8
396	9784	23
6561	9027	20
480	8137	25
463	1590	9
180	283	4
654	5414	3
1588	929	21
18351	5898	18
286	639	23
12	6352	3
7829	7226	13
319	8120	13
8	2395	7
57	1931	5
3962	6131	27
521	9367	16
14	7541	11
632	2781	4
2072	7513	0
151	7717	15
127	6091	21
138	8715	4
14	909	35
149	5487	31
724	1629	8
108	7234	14
2596	6814	26
338	3257	11
492	2695	7
217	8283	10
103	6458	12
353	4779	5
466	9309	5
909	9580	13
265	6389	6
1995	7383	3
12	9978	3
433	5905	7
102	6494	10
101	6615	15
625	3494	1
14	373	14
428	981	4
109	524	14
2773	2565	6
131	8472	5
118	7187	1
10206	4261	13
20085	3067	15
122	7338	13
2222	7461	13
2534	3534	5
217	2832	8
32983	9372	33
5463	9141	16
9658	2106	5
280	6720	1
813	209	4
6468	6833	9
28446	6594	1
1400	2462	4
128	2389	0
1340	4855	16
796	4284	4
2338	1630	7
827	8019	28
6709	2900	19
14	4381	14
14	6716	11
376	4735	4
103	2097	6
2433	4042	4
15040	633	2
26176	3412	22
12	8727	9
137	4678	13
31540	1709	5
675	7523	0
17852	3648	26
16	9308	5
148	8008	2
24115	9685	6
120	5955	4
105	9013	10
24852	5802	8
8	926	10
112	5347	26
147	7815	2
347	2261	5
123	7046	31
12	1558	18
10554	5008	43
160	7602	11
119	3004	11
3400	2351	8
376	1907	8
468	4853	16
310	7532	16
166	663	29
178	248	3
251	8766	4
115	3828	0
2305	3264	10
10549	5296	6
1078	2336	3
18422	6950	8
116	9279	12
126	4234	9
11036	3981	9
12	9523	7
5744	6311	13
106	388	3
20748	2175	11
16	8639	11
102	4977	11
5268	6561	0
4281	9196	12
1603	4676	7
19251	9985	5
572	5755	15
101	7959	9
30411	3248	7
1803	2819	4
101	9268	11
152	5286	4
36577	649	16
122	9415	9
4091	2579	11
352	8131	3
247	9841	3
4009	7114	13
1981	8184	3
115	3123	0
103	8946	22
103	8186	10
14	8785	15
14	3888	7
148	4490	9
581	9924	16
112	7754	13
3238	6597	0
138	1063	19
123	2946	5
6397	5555	14
7142	5414	7
27981	6743	1
105	4954	3
101	1467	16
36745	534	10
1118	3844	1
353	7434	4
13221	4346	12
8	8829	11
5424	5015	5
1515	3425	13
282	3653	6
32224	3689	5
1261	5089	18
21555	8097	3
6441	3103	23
14	4245	28
328	1795	2
28069	6363	4
108	5454	7
5687	1259	10
4844	3783	21
16813	8002	3
118	6164	7
102	3733	6
3833	1210	29
45	7400	0
4525	5328	24
10761	8108	1
14	8918	13
1750	2224	4
14	9469	19
239	8131	2
105	3355	16
138	3050	8
113	9236	4
115	2938	0
14	9284	40
28391	5065	4
1077	5735	8
580	9528	3
20422	9301	18
12	4170	7
5889	1649	13
794	5605	3
105	5008	41
606	9242	20
4322	1040	5
168	5211	3
130	8877	3
14	3302	8
103	8385	5
134	2098	0
6482	2353	21
3695	6394	18
23764	9430	20
3912	4664	6
12	9196	10
205	9809	4
3403	9842	0
183	6969	10
127	9148	17
7118	1451	6
247	9731	6
14	8739	10
111	4951	1
31072	4991	18
312	2387	19
2	5399	10
270	6362	4
12	3146	2
506	6639	6
30299	2664	12
12	8491	10
127	4252	10
4841	9355	6
14	811	19
37559	3958	4
35451	598	26
560	9827	0
11369	1851	14
9037	8178	2
25790	6176	13
12893	6089	2
468	4742	1
1217	3673	7
101	9409	12
119	8544	16
114	6383	7
1019	409	12
420	8023	29
324	9354	3
137	7281	1
33837	3255	25
57	1362	26
11755	2859	1
14	6535	10
2027	4437	2
120	8791	10
101	3041	18
422	6359	5
135	511	13
102	7375	1
3244	4861	21
21440	8129	6
110	6462	6
14019	3140	4
102	8933	1
12095	4029	6
3996	6785	10
12	8620	8
143	4366	14
9779	2266	13
103	9963	15
881	9828	19
7154	441	5
14	8291	8
262	3589	25
251	7554	9
104	9573	25
679	2680	4
3385	7472	4
39	703	16
141	8196	22
745	7623	30
24338	7521	0
14	940	17
34698	8728	11
111	9599	12
986	4017	8
1638	6336	9
112	9813	12
2727	735	9
27481	7001	9
14	2270	35
4937	1845	3
142	1163	7
59	7893	8
14	4911	9
11401	3410	10
120	5084	11
14	1160	31
4278	5745	7
35854	5518	22
102	3950	5
281	7292	8
10089	8302	5
13545	8912	21
36672	1538	17
2919	5482	1
5450	2005	14
14754	6970	23
5051	984	8
234	8712	11
14	1515	21
4380	5568	1
101	7340	8
139	2349	22
401	9105	9
8	8574	37
110	2136	2
147	8280	5
2053	5602	3
113	3619	7
189	688	0
292	1903	5
478	565	16
13719	5569	4
1085	8069	7
924	1615	1
103	7055	9
9966	2111	12
1226	4591	1
12	1637	3
1915	7731	22
6583	1833	7
103	6186	23
16419	8543	11
252	4303	0
111	6655	2
14	3886	24
12	2250	6
28754	4595	2
28741	774	3
767	208	18
758	8836	4
16	1440	15
183	8310	18
13317	8596	25
10828	8459	5
124	3290	9
4525	431	5
122	2141	2
124	8635	1
2335	7255	2
4604	1183	16
198	9359	10
23368	8232	13
2526	9986	24
1405	926	7
12	1921	11
429	9129	0
113	1120	28
16620	4942	0
331	1073	6
14	1388	23
10281	3416	15
1130	4019	20
229	6551	5
17677	402	8
34929	1654	21
9705	4832	24
24332	7646	23
104	1956	4
101	2509	10
234	903	16
105	2187	15
341	7726	9
414	3721	8
14	5	14
134	2110	1
101	2347	7
2100	5650	16
109	7711	1
337	4999	11
221	2406	15
791	9043	11
12	4166	6
8881	9679	31
106	506	7
12	3365	9
988	5557	6
386	755	24
523	7412	4
23617	4383	1
3035	171	1
14	765	35
16	7816	5
37028	2001	8
2953	6153	10
149	4660	1
26525	2627	30
29326	4081	8
102	517	17
20399	2216	19
402	8440	6
200	5087	5
144	8775	6
8135	5002	2
147	6777	2
214	4014	0
104	9157	4
716	9764	16
164	5376	21
133	9419	21
260	90	12
104	1413	9
14	2531	11
14	4942	6
9681	9691	2
13	9639	12
2410	4904	5
18274	9617	2
108	3997	14
825	7670	33
8311	98	27
12	3143	23
211	8357	22
144	9123	14
175	5898	25
103	3278	18
2073	1184	9
12	2504	3
10269	7180	4
235	6447	20
17652	8223	9
106	6260	2
659	956	8
9	7839	15
372	467	8
153	1553	21
57	4857	13
10567	8078	1
14	7749	9
2	281	3
291	2729	15
25240	9365	18
146	9847	6
105	3655	8
4196	2191	22
2762	8476	18
103	2659	26
2677	6835	10
14	9796	23
105	4002	20
232	41	0
138	7953	6
108	5558	21
115	9068	14
39	9906	10
218	7048	6
407	5013	0
103	2503	16
26192	6615	4
14	1419	14
2401	3836	1
116	8968	8
24190	7210	5
164	544	1
2309	5523	18
6426	5092	7
15998	5112	5
106	3760	30
116	9186	4
103	7818	10
33268	3542	3
632	9006	22
101	160	12
14	9482	17
237	3342	8
104	1512	7
151	1585	6
147	8503	14
322	9066	0
102	2797	16
115	3395	0
509	2362	23
1936	6911	18
109	9212	5
161	6831	19
191	717	1
136	9020	22
174	6133	19
105	2403	6
32162	5808	22
4333	3411	8
203	3159	13
6075	1751	3
149	274	7
5508	966	13
112	4657	2
12	1775	20
1278	1887	2
13656	1073	6
5523	6087	2
141	3333	5
102	3493	4
12	9283	7
471	8684	29
123	9392	5
30082	2296	19
4451	7932	9
241	3284	14
2947	8689	6
103	2475	10
3095	1682	9
10382	4914	12
552	8948	4
101	9255	1
101	2211	21
31168	3104	22
14	5674	10
104	673	7
102	2959	14
28910	9345	24
3302	813	17
8709	1223	17
851	7043	9
116	2506	12
158	6143	0
9538	3922	8
3922	1058	40
12	7456	7
178	393	23
222	9806	13
1461	6713	19
108	5182	7
106	3228	6
12	8653	7
12	9731	5
13971	7303	11
199	7124	0
102	1220	3
16	4170	14
964	7964	4
178	3203	12
25206	7624	0
4108	4131	26
462	5700	11
460	9095	2
521	5391	27
144	7744	10
294	5333	9
101	614	24
883	2633	4
134	1951	0
18722	1488	3
105	2758	24
11279	7996	8
105	7521	14
103	2348	8
14	1376	22
558	9391	14
225	432	0
28561	2259	8
15573	9512	14
139	6607	1
104	962	13
16	7778	9
12	9412	5
7102	2589	18
630	4069	12
6661	8816	7
155	9019	5
16	7622	3
4612	1514	14
5799	221	13
8687	436	20
19743	9806	14
2966	6923	5
113	3340	14
1637	7018	12
28533	8532	16
1053	8943	13
1150	2230	10
7050	3760	7
1201	2835	11
14	8520	11
174	2907	18
11968	3474	4
121	7830	5
137	1684	5
110	8212	27
200	87	7
101	8419	13
13	7873	18
13676	7529	12
1576	2789	8
101	365	2
9441	6357	12
16	5482	10
102	6985	10
677	3633	16
527	8760	1
21	8790	21
14762	1288	0
17854	6493	13
103	4463	3
103	8328	24
25106	63	5
120	5908	6
10717	6311	6
118	9732	11
102	4363	5
109	8438	11
3720	4483	7
14	5005	12
14	9636	21
1801	9751	14
31633	6244	19
3172	5342	0
12	9771	23
279	9176	9
128	2437	0
12	7405	9
14729	9732	13
363	3172	10
135	9428	1
102	711	15
1262	3805	3
142	4139	10
5458	3900	14
20210	7212	18
168	2416	5
23702	7330	0
546	3712	8
466	141	10
6969	3460	4
137	9692	30
1921	7161	32
669	9935	10
132	2215	3
14	1801	18
101	9581	13
8488	7541	0
104	7368	6
7940	9810	21
112	2229	9
7288	4476	0
395	8515	7
31930	7688	6
217	5432	32
9	2777	15
606	7251	3
163	8365	8
14	2114	31
12	7722	9
108	3481	4
2692	4598	8
6177	2919	4
169	4400	20
33381	6009	11
1611	8516	5
118	3116	3
110	2334	15
15202	2120	0
1042	4926	4
2735	9798	14
21862	5412	2
1365	7136	19
159	3461	21
11	686	6
1516	1694	15
101	1965	4
101	7424	9
85	5966	13
148	3016	41
4455	4874	2
106	6462	14
271	277	0
8	1130	4
101	8777	3
104	8399	10
16738	7539	11
121	3604	9
1887	3696	21
36351	7775	12
133	9443	7
115	3299	0
2130	9051	11
85	111	13
110	4666	4
14	3772	32
925	9197	8
138	8439	28
14	4739	8
101	7085	1
437	121	7
2013	1719	1
124	8153	8
3433	5158	13
219	7713	7
13090	2380	11
3702	1349	11
12	129	22
21531	2405	10
242	560	16
365	727	1
163	9550	6
175	3179	14
31708	3892	5
101	1386	4
1458	223	5
15406	5071	7
8101	8232	25
16666	4669	24
1280	2655	11
12	9345	25
108	3572	10
4178	8373	9
111	7934	11
2560	8176	15
101	6729	9
103	6373	28
362	2255	6
2382	6032	8
1108	3426	1
16	4233	4
110	502	14
101	6637	3
2	7699	8
2	6621	10
111	9849	3
414	2061	6
14851	1798	14
109	2327	7
335	7213	12
170	336	8
2070	5234	31
341	192	10
122	3483	11
59	2492	1
6497	1024	8
